t[s], q0[rad], dq_cur0[rad/s], q_ref0[rad], dq_ref0[rad/s], ddq_ref0[rad/s^2], q_ref_pre0[rad], q_ref_final0[rad], tau_ref0[Nm], tau_ref_wo_ene_fb0[Nm], tau_cur0[Nm], q1[rad], dq_cur1[rad/s], q_ref1[rad], dq_ref1[rad/s], ddq_ref1[rad/s^2], q_ref_pre1[rad], q_ref_final1[rad], tau_ref1[Nm], tau_ref_wo_ene_fb1[Nm], tau_cur1[Nm], q2[rad], dq_cur2[rad/s], q_ref2[rad], dq_ref2[rad/s], ddq_ref2[rad/s^2], q_ref_pre2[rad], q_ref_final2[rad], tau_ref2[Nm], tau_ref_wo_ene_fb2[Nm], tau_cur2[Nm], l_cur0[m], dl_cur0[m/s], loadcell_cur0[uint16], tension_cur0[N], dl_ref0[m/s], tension_ref0[N], tension_ref_filtered0[N], q_motor_cur0[rad], dq_motor_cur0[rad/s], current_cur0[A], motor_torque_ref0[Nm], current_ref0[A], motor_vq0[V], motor_vd0[V], vdd0[V], vin0[V], control_status0, l_cur1[m], dl_cur1[m/s], loadcell_cur1[uint16], tension_cur1[N], dl_ref1[m/s], tension_ref1[N], tension_ref_filtered1[N], q_motor_cur1[rad], dq_motor_cur1[rad/s], current_cur1[A], motor_torque_ref1[Nm], current_ref1[A], motor_vq1[V], motor_vd1[V], vdd1[V], vin1[V], control_status1, l_cur2[m], dl_cur2[m/s], loadcell_cur2[uint16], tension_cur2[N], dl_ref2[m/s], tension_ref2[N], tension_ref_filtered2[N], q_motor_cur2[rad], dq_motor_cur2[rad/s], current_cur2[A], motor_torque_ref2[Nm], current_ref2[A], motor_vq2[V], motor_vd2[V], vdd2[V], vin2[V], control_status2, l_cur3[m], dl_cur3[m/s], loadcell_cur3[uint16], tension_cur3[N], dl_ref3[m/s], tension_ref3[N], tension_ref_filtered3[N], q_motor_cur3[rad], dq_motor_cur3[rad/s], current_cur3[A], motor_torque_ref3[Nm], current_ref3[A], motor_vq3[V], motor_vd3[V], vdd3[V], vin3[V], control_status3, l_cur4[m], dl_cur4[m/s], loadcell_cur4[uint16], tension_cur4[N], dl_ref4[m/s], tension_ref4[N], tension_ref_filtered4[N], q_motor_cur4[rad], dq_motor_cur4[rad/s], current_cur4[A], motor_torque_ref4[Nm], current_ref4[A], motor_vq4[V], motor_vd4[V], vdd4[V], vin4[V], control_status4, l_cur5[m], dl_cur5[m/s], loadcell_cur5[uint16], tension_cur5[N], dl_ref5[m/s], tension_ref5[N], tension_ref_filtered5[N], q_motor_cur5[rad], dq_motor_cur5[rad/s], current_cur5[A], motor_torque_ref5[Nm], current_ref5[A], motor_vq5[V], motor_vd5[V], vdd5[V], vin5[V], control_status5, pose_cur_pos_x[m], pose_cur_pos_y[m], pose_cur_pos_z[m], pose_cur_ori_x, pose_cur_ori_y, pose_cur_ori_z, pose_cur_ori_w, roll[rad], pitch[rad], yaw[rad], twist_cur_pos_x[m/s], twist_cur_pos_y[m/s], twist_cur_pos_z[m/s], twist_cur_ang_x[rad/s], twist_cur_ang_y[rad/s], twist_cur_ang_z[rad/s], twist_ref_pos_x[m/s], twist_ref_pos_y[m/s], twist_ref_pos_z[m/s], twist_ref_ang_x[rad/s], twist_ref_ang_y[rad/s], twist_ref_ang_z[rad/s], twist_cur_robot_pos_x[m/s], twist_cur_robot_pos_y[m/s], twist_cur_robot_pos_z[m/s], twist_cur_robot_ang_x[rad/s], twist_cur_robot_ang_y[rad/s], twist_cur_robot_ang_z[rad/s], gravity_x, gravity_y, gravity_z, x_fd_x[m], x_fd_y[m], x_fd_z[m], x_fd_robot_x[m], x_fd_robot_y[m], x_fd_robot_z[m], obs_lin_vel_x, obs_lin_vel_y, obs_lin_vel_z, obs_ang_vel_x, obs_ang_vel_y, obs_ang_vel_z, obs_gravity_x, obs_gravity_y, obs_gravity_z, obs_lin_vel_x_ref, obs_lin_vel_y_ref, obs_ang_vel_z_ref, obs_joint0, obs_joint1, obs_joint2, obs_joint_vel0, obs_joint_vel1, obs_joint_vel2, obs_is_standing, action0, action1, action2, e_slide[J], e_slide_ref[J], contact, stop, jump_count, force_calibrator[N], min_tension[N], kp_flight0[Nm/rad], kp_flight1[Nm/rad], kp_flight2[Nm/rad], kd_flight_pull[Ns/m], kd_flight_loosen[Ns/m], kp_stance0[Nm/rad], kp_stance1[Nm/rad], kp_stance2[Nm/rad], kd_stance_pull[Ns/m], kd_stance_loosen[Ns/m], kd_stop_pull[Ns/m], kd_stop_loosen[Ns/m], kp_rl0[Nm/rad], kp_rl1[Nm/rad], kp_rl2[Nm/rad], kd_rl_pull[Ns/m], kd_rl_loosen[Ns/m], tau_max_flight0[Nm], tau_max_flight1[Nm], tau_max_flight2[Nm], tau_max_stance0[Nm], tau_max_stance1[Nm], tau_max_stance2[Nm], tau_max_rl0[Nm], tau_max_rl1[Nm], tau_max_rl2[Nm], k_slide_energy[s/m2], q_slide_0[m], dq_slide_takeoff_ref[m/s], t_st[s], k_footpos[s], h_ref[m], f_slide_launch[N], constforce_launch_period[s], jump_max, wave_count, 
14.6094, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.54864, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.70426, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.80986, 0.00227029, -0.00301317, 95, 57.65, 0, 49.9699, 49.9699, -0.227029, 0.301317, 4.86136, 0.499699, 5.02708, 0.0180969, 0.000183105, 11.9747, 75.0842, 0, -0.0138058, -0, 78, 29.88, 0, 50, 50, 1.38058, 0, 4.97184, 0.5, 4.95985, 0.0188293, 0.000854492, 11.9956, 74.9609, 0, 0.00809941, -0, 75, 54.75, 0, 50, 50, -0.809941, 0, 5.05471, 0.5, 5.25122, 0.0177612, 0.000213623, 11.9678, 74.9609, 0, -0.0122718, 0.0010957, 207, 196.99, 0, 176.51, 176.51, 1.22718, -0.10957, 19.0587, 1.7651, 18.7354, 0.0464478, 0.00161743, 11.926, 74.7144, 0, 0.00822213, 0.000821775, 180, 189.7, 0, 186.959, 186.959, -0.822213, -0.0821775, 19.2521, 1.86959, 19.3119, 0.04776, -0.000976562, 12.0513, 74.9609, 0, -0.0292683, -0.00191747, 194, 202.56, 0, 189.746, 189.746, 2.92683, 0.191747, 19.7217, 1.89746, 19.6971, 0.0487671, 0.00286865, 11.9886, 74.9609, 0, -0.012473, 0.00881551, 0.00299121, -0.00410272, 0.00774217, -0.0011996, 0.999961, -0.00820554, 0.0154846, -0.00239924, 0.000745891, 0.00070647, 0.00871802, 0.00456687, -0.00270629, -0.0013555, 0, 0, 0, 0, 0, 0, 0.000609158, 0.000636492, 0.00873402, 0.0036903, -0.00213059, -0.00319589, 0.0154739, 0.00822368, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6104, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.67603, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.63047, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.46306, 0.00227029, -0.00054785, 95, 57.65, 0, 49.9945, 49.9945, -0.227029, 0.054785, 4.97184, 0.499945, 5.02957, 0.0180969, 0.000305176, 11.9747, 75.0842, 0, -0.0138058, -0.00054785, 78, 29.88, 0, 49.9945, 49.9945, 1.38058, 0.054785, 4.99947, 0.499945, 4.9593, 0.0177917, 0.00088501, 11.9956, 74.9609, 0, 0.00809941, 0.00054785, 75, 54.75, 0, 50.0055, 50.0055, -0.809941, -0.054785, 5.16519, 0.500055, 5.2518, 0.0168762, 0.000457764, 11.9678, 74.9609, 0, -0.0122718, -0.00356102, 207, 196.99, 0, 176.464, 176.464, 1.22718, 0.356102, 18.313, 1.76464, 18.7302, 0.0463257, 0.00271606, 11.926, 74.7144, 0, 0.00822213, -0.000821775, 180, 189.7, 0, 186.942, 186.942, -0.822213, 0.0821775, 19.2245, 1.86942, 19.3101, 0.0477295, -0.000610352, 12.0513, 74.9609, 0, -0.0292683, -0.0010957, 193, 201.17, 0, 189.754, 189.754, 2.92683, 0.10957, 19.4178, 1.89754, 19.698, 0.0477295, 0.00326538, 11.9886, 74.9609, 0, -0.012473, 0.00881551, 0.00299121, -0.00410272, 0.00774217, -0.0011996, 0.999961, -0.00820554, 0.0154846, -0.00239924, 0.000745891, 0.00070647, 0.00871802, 0.00456687, -0.00270629, -0.0013555, 0, 0, 0, 0, 0, 0, 0.000609158, 0.000636492, 0.00873402, 0.0036903, -0.00213059, -0.00319589, 0.0154739, 0.00822368, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6115, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.67603, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.63047, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.46306, 0.00227029, 0.0032871, 95, 57.65, 0, 50.0329, 50.0329, -0.227029, -0.32871, 5.02709, 0.500329, 5.03345, 0.0185852, 3.05176e-05, 11.9747, 75.0842, 0, -0.0138058, -0.00246532, 78, 29.88, 0, 49.9753, 49.9753, 1.38058, 0.246532, 4.86136, 0.499753, 4.95739, 0.0191345, 0.000854492, 11.9956, 74.9609, 0, 0.00809941, 0.0021914, 75, 54.75, 0, 50.0219, 50.0219, -0.809941, -0.21914, 5.38616, 0.500219, 5.25353, 0.0177002, 0.00012207, 11.9678, 74.9609, 0, -0.0122718, 0.00246532, 207, 196.99, 0, 176.524, 176.524, 1.22718, -0.246532, 18.893, 1.76524, 18.7369, 0.0466309, 0.0015564, 11.926, 74.7144, 0, 0.00822213, 0.00054785, 180, 189.7, 0, 186.956, 186.956, -0.822213, -0.054785, 19.3902, 1.86956, 19.3116, 0.0477295, -0.0010376, 12.0513, 74.9609, 0, -0.0292683, 0.00301317, 193, 201.17, 0, 189.795, 189.795, 2.92683, -0.301317, 19.7769, 1.89795, 19.7026, 0.0472107, 0.00338745, 11.9886, 74.9609, 0, -0.012473, 0.00881551, 0.00299121, -0.00410272, 0.00774217, -0.0011996, 0.999961, -0.00820554, 0.0154846, -0.00239924, 0.000745891, 0.00070647, 0.00871802, 0.00456687, -0.00270629, -0.0013555, 0, 0, 0, 0, 0, 0, 0.000609158, 0.000636492, 0.00873402, -0.0013125, 0.00198787, -0.00639178, 0.0154739, 0.00822368, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6124, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.04356, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.41875, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 4.17961, 0.00227029, -0.000821775, 95, 57.65, 0, 49.9918, 49.9918, -0.227029, 0.0821775, 5.08233, 0.499918, 5.0293, 0.0192566, -3.05176e-05, 11.9747, 75.0842, 0, -0.0138058, 0.000273925, 78, 29.88, 0, 50.0027, 50.0027, 1.38058, -0.0273925, 4.94422, 0.500027, 4.96012, 0.0180664, 0.000946045, 11.9956, 74.9609, 0, 0.00809941, -0.00164355, 76, 56.1, 0, 49.9836, 49.9836, -0.809941, 0.164355, 5.33092, 0.499836, 5.24949, 0.0184631, 0.000396729, 11.9678, 74.9609, 0, -0.0122718, -0, 207, 196.99, 0, 176.499, 176.499, 1.22718, 0, 18.9206, 1.76499, 18.7341, 0.0458984, 0.00210571, 11.926, 74.7144, 0, 0.00822213, -0.000273925, 180, 189.7, 0, 186.948, 186.948, -0.822213, 0.0273925, 19.2245, 1.86948, 19.3107, 0.0476685, -0.00112915, 12.0513, 74.9609, 0, -0.0292683, -0.0010957, 193, 201.17, 0, 189.754, 189.754, 2.92683, 0.10957, 19.6664, 1.89754, 19.698, 0.0483093, 0.00268555, 11.9886, 74.9609, 0, -0.0124706, 0.00881943, 0.00304087, -0.00409555, 0.00773402, -0.00120625, 0.999961, -0.00819121, 0.0154682, -0.00241254, 0.000143636, 0.00107326, 0.0111734, -0.000470466, 0.00125708, -0.00447778, 0, 0, 0, 0, 0, 0, -3.17526e-05, 0.000981833, 0.0111827, -0.0013125, 0.00198787, -0.00639178, 0.0154576, 0.00820944, -0.999847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6134, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.04356, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.41875, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 4.17961, 0.00227029, -0.00301317, 95, 57.65, 0, 49.9699, 49.9699, -0.227029, 0.301317, 4.86136, 0.499699, 5.02708, 0.0174866, 0.000396729, 11.9747, 75.0842, 0, -0.0138058, 0.00301317, 78, 29.88, 0, 50.0301, 50.0301, 1.38058, -0.301317, 4.97184, 0.500301, 4.96285, 0.019043, 0.000854492, 11.9956, 74.9609, 0, 0.00809941, -0.00191747, 76, 56.1, 0, 49.9808, 49.9808, -0.809941, 0.191747, 5.27568, 0.499808, 5.2492, 0.0188599, 0.00012207, 11.9678, 74.9609, 0, -0.0122718, -0.00246532, 207, 196.99, 0, 176.475, 176.475, 1.22718, 0.246532, 18.8101, 1.76475, 18.7314, 0.046814, 0.00238037, 11.926, 74.7144, 0, 0.00822213, 0.000273925, 180, 189.7, 0, 186.953, 186.953, -0.822213, -0.0273925, 19.335, 1.86953, 19.3113, 0.0471191, -0.000640869, 12.0513, 74.9609, 0, -0.0292683, -0.0010957, 193, 201.17, 0, 189.754, 189.754, 2.92683, 0.10957, 19.7493, 1.89754, 19.698, 0.04776, 0.00296021, 11.9886, 74.9609, 0, -0.0124706, 0.00881943, 0.00304087, -0.00409555, 0.00773402, -0.00120625, 0.999961, -0.00819121, 0.0154682, -0.00241254, 0.000143636, 0.00107326, 0.0111734, -0.000470466, 0.00125708, -0.00447778, 0, 0, 0, 0, 0, 0, -3.17526e-05, 0.000981833, 0.0111827, -0.0013125, 0.00198787, -0.00639178, 0.0154576, 0.00820944, -0.999847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6144, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.54659, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.00541, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 6.6701, 0.00227029, 0.00273925, 94, 56.32, 0, 50.0274, 50.0274, -0.227029, -0.273925, 4.99947, 0.500274, 5.03289, 0.0186768, 6.10352e-05, 11.9747, 75.0842, 0, -0.0138058, 0.00054785, 78, 29.88, 0, 50.0055, 50.0055, 1.38058, -0.054785, 5.02709, 0.500055, 4.96039, 0.0191345, 0.000823975, 11.9956, 74.9609, 0, 0.00809941, -0.000821775, 75, 54.75, 0, 49.9918, 49.9918, -0.809941, 0.0821775, 5.33092, 0.499918, 5.25035, 0.0180664, 0.000549316, 11.9678, 74.9609, 0, -0.0122718, 0.00301317, 208, 198.26, 0, 176.529, 176.529, 1.22718, -0.301317, 18.7549, 1.76529, 18.7375, 0.0473022, 0.00198364, 11.926, 74.7144, 0, 0.00822213, 0.00164355, 179, 188.28, 0, 186.967, 186.967, -0.822213, -0.164355, 19.3626, 1.86967, 19.3128, 0.0479736, -0.000823975, 12.0513, 74.9609, 0, -0.0292683, 0.00191747, 193, 201.17, 0, 189.784, 189.784, 2.92683, -0.191747, 19.5559, 1.89784, 19.7014, 0.0455322, 0.00378418, 11.9886, 74.9609, 0, -0.0124706, 0.00881943, 0.00304087, -0.00409555, 0.00773402, -0.00120625, 0.999961, -0.00819121, 0.0154682, -0.00241254, 0.000143636, 0.00107326, 0.0111734, -0.000470466, 0.00125708, -0.00447778, 0, 0, 0, 0, 0, 0, -3.17526e-05, 0.000981833, 0.0111827, -0.0013125, 0.00198787, -0.00639178, 0.0154576, 0.00820944, -0.999847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6155, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.54659, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.00541, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 6.6701, 0.00227029, 0.0021914, 94, 56.32, 0, 50.0219, 50.0219, -0.227029, -0.21914, 5.02709, 0.500219, 5.03234, 0.0180969, -0.00012207, 11.9747, 75.0842, 0, -0.0138058, -0, 78, 29.88, 0, 50, 50, 1.38058, 0, 5.08233, 0.5, 4.95985, 0.0185547, 0.000946045, 11.9956, 74.9609, 0, 0.00809941, 0.00136962, 75, 54.75, 0, 50.0137, 50.0137, -0.809941, -0.136962, 5.10995, 0.500137, 5.25267, 0.0176086, 0.000305176, 11.9678, 74.9609, 0, -0.0122718, -0.00301317, 208, 198.26, 0, 176.469, 176.469, 1.22718, 0.301317, 18.4511, 1.76469, 18.7308, 0.0457153, 0.00250244, 11.926, 74.7144, 0, 0.00822213, 0.00054785, 179, 188.28, 0, 186.956, 186.956, -0.822213, -0.054785, 19.3902, 1.86956, 19.3116, 0.0474548, -0.000793457, 12.0513, 74.9609, 0, -0.0292683, 0.00246532, 193, 201.17, 0, 189.789, 189.789, 2.92683, -0.246532, 19.8874, 1.89789, 19.702, 0.047699, 0.00320435, 11.9886, 74.9609, 0, -0.0124706, 0.00881943, 0.00304087, -0.00409555, 0.00773402, -0.00120625, 0.999961, -0.00819121, 0.0154682, -0.00241254, 0.000143636, 0.00107326, 0.0111734, -0.000470466, 0.00125708, -0.00447778, 0, 0, 0, 0, 0, 0, -3.17526e-05, 0.000981833, 0.0111827, -0.0013125, 0.00198787, -0.00639178, 0.0154576, 0.00820944, -0.999847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6164, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.67603, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.63047, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.46306, 0.00227029, -0, 95, 57.65, 0, 50, 50, -0.227029, 0, 5.16519, 0.5, 5.03013, 0.0183716, -3.05176e-05, 11.9747, 75.0842, 0, -0.0138058, -0.00191747, 78, 29.88, 0, 49.9808, 49.9808, 1.38058, 0.191747, 4.97184, 0.499808, 4.95794, 0.0179749, 0.00088501, 11.9956, 74.9609, 0, 0.00809941, 0.0021914, 75, 54.75, 0, 50.0219, 50.0219, -0.809941, -0.21914, 5.27568, 0.500219, 5.25353, 0.017334, 0.000274658, 11.9678, 74.9609, 0, -0.0122718, 0.00301317, 207, 196.99, 0, 176.529, 176.529, 1.22718, -0.301317, 18.7549, 1.76529, 18.7375, 0.046814, 0.00210571, 11.926, 74.7144, 0, 0.00822213, 0.000273925, 180, 189.7, 0, 186.953, 186.953, -0.822213, -0.0273925, 19.3902, 1.86953, 19.3113, 0.0474548, -0.0010376, 12.0513, 74.9609, 0, -0.0292683, -0.0043828, 193, 201.17, 0, 189.721, 189.721, 2.92683, 0.43828, 19.5283, 1.89721, 19.6944, 0.0480347, 0.00314331, 11.9886, 74.9609, 0, -0.0124706, 0.00881943, 0.00304087, -0.00409555, 0.00773402, -0.00120625, 0.999961, -0.00819121, 0.0154682, -0.00241254, 0.000143636, 0.00107326, 0.0111734, -0.000470466, 0.00125708, -0.00447778, 0, 0, 0, 0, 0, 0, -3.17526e-05, 0.000981833, 0.0111827, -0.00184515, 0.0010653, -0.00426119, 0.0154576, 0.00820944, -0.999847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6174, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.17095, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.34496, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 3.83281, 0.00227029, -0.00493065, 95, 57.65, 0, 49.9507, 49.9507, -0.227029, 0.493065, 4.7785, 0.499507, 5.02515, 0.0175781, 6.10352e-05, 11.9747, 75.0842, 0, -0.0138058, -0.000273925, 78, 29.88, 0, 49.9973, 49.9973, 1.38058, 0.0273925, 4.94422, 0.499973, 4.95958, 0.0177917, 0.000946045, 11.9956, 74.9609, 0, 0.00809941, 0.000821775, 76, 56.1, 0, 50.0082, 50.0082, -0.809941, -0.0821775, 5.22044, 0.500082, 5.25209, 0.0176697, -6.10352e-05, 11.9678, 74.9609, 0, -0.0122718, -0, 207, 196.99, 0, 176.499, 176.499, 1.22718, 0, 18.5339, 1.76499, 18.7341, 0.0460815, 0.00219727, 11.926, 74.7144, 0, 0.00822213, -0, 180, 189.7, 0, 186.95, 186.95, -0.822213, 0, 19.2521, 1.8695, 19.311, 0.0473633, -0.00100708, 12.0513, 74.9609, 0, -0.0292683, 0.00164355, 192, 199.78, 0, 189.781, 189.781, 2.92683, -0.164355, 19.5007, 1.89781, 19.7011, 0.0475159, 0.00338745, 11.9886, 74.9609, 0, -0.0124376, 0.00870598, 0.0028609, -0.00410575, 0.00774615, -0.00122317, 0.999961, -0.0082116, 0.0154925, -0.00244636, 0.00114428, -4.77203e-05, 0.00872463, -0.00102593, 0.000497888, -0.00237671, 0, 0, 0, 0, 0, 0, 0.00100919, -0.000116797, 0.00874064, -0.00184515, 0.0010653, -0.00426119, 0.0154816, 0.00823012, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6185, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.17095, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.34496, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 3.83281, 0.00227029, 0.00191747, 95, 57.65, 0, 50.0192, 50.0192, -0.227029, -0.191747, 4.86136, 0.500192, 5.03206, 0.018158, -0.000183105, 11.9747, 75.0842, 0, -0.0138058, -0.000273925, 78, 29.88, 0, 49.9973, 49.9973, 1.38058, 0.0273925, 4.86136, 0.499973, 4.95958, 0.0180664, 0.00106812, 11.9956, 74.9609, 0, 0.00809941, -0.00054785, 76, 56.1, 0, 49.9945, 49.9945, -0.809941, 0.054785, 5.3033, 0.499945, 5.25064, 0.018219, 0.00012207, 11.9678, 74.9609, 0, -0.0122718, -0.00246532, 207, 196.99, 0, 176.475, 176.475, 1.22718, 0.246532, 18.3682, 1.76475, 18.7314, 0.0470886, 0.0022583, 11.926, 74.7144, 0, 0.00822213, -0, 180, 189.7, 0, 186.95, 186.95, -0.822213, 0, 19.2797, 1.8695, 19.311, 0.0478821, -0.000701904, 12.0513, 74.9609, 0, -0.0292683, 0.0010957, 192, 199.78, 0, 189.776, 189.776, 2.92683, -0.10957, 19.9426, 1.89776, 19.7005, 0.0461121, 0.00363159, 11.9886, 74.9609, 0, -0.0124376, 0.00870598, 0.0028609, -0.00410575, 0.00774615, -0.00122317, 0.999961, -0.0082116, 0.0154925, -0.00244636, 0.00114428, -4.77203e-05, 0.00872463, -0.00102593, 0.000497888, -0.00237671, 0, 0, 0, 0, 0, 0, 0.00100919, -0.000116797, 0.00874064, -0.00184515, 0.0010653, -0.00426119, 0.0154816, 0.00823012, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
